order_id,restaurant_id,order_date,revenue,delivery_time,customer_rating
23423,1169,2024-06-09,170.93,49,4.1
23424,1169,2024-05-05,83.69,43,2.5
23425,1169,2024-06-16,147.07,37,4.3
23426,1169,2024-04-01,90.07,29,4.6
23427,1169,2024-06-14,66.01,27,3.4
23428,1169,2024-03-15,38.3,51,4.0
23429,1169,2024-02-16,121.58,34,4.8
23430,1169,2024-06-07,165.1,51,4.1
23431,1169,2024-02-26,78.63,40,3.9
23432,1169,2024-04-15,106.21,52,4.3
23433,1169,2024-05-28,162.48,31,2.9
23434,1169,2024-02-24,106.92,51,2.7
23435,1169,2024-06-18,37.1,31,4.2
23436,1169,2024-04-27,131.73,41,4.8
23437,1169,2024-01-06,94.81,32,2.9
23438,1169,2024-01-05,161.43,50,3.9
23439,1169,2024-02-21,157.62,58,4.4
23440,1169,2024-05-01,104.78,59,3.7
23441,1169,2024-05-14,75.65,42,5.0
23442,1169,2024-01-03,126.19,38,2.6
23443,1169,2024-03-09,126.94,24,5.0
23444,1169,2024-05-29,181.07,36,4.6
23445,1169,2024-01-28,99.91,49,4.9
23446,1169,2024-01-07,89.23,55,3.1
23447,1169,2024-04-07,192.37,31,4.0
23448,1169,2024-05-28,150.59,39,3.1
23449,1169,2024-06-29,33.47,40,3.3
23450,1169,2024-01-10,194.33,38,3.4
23451,1169,2024-06-04,133.77,57,4.4
23452,1169,2024-05-17,112.91,53,2.5
23453,1169,2024-02-02,189.1,26,4.6
23454,1169,2024-06-06,100.71,23,2.8
23455,1169,2024-02-12,198.23,39,3.6
23456,1169,2024-04-11,124.15,45,4.1
23457,1169,2024-02-11,82.3,50,3.9
23458,1169,2024-05-12,91.27,39,2.5
23459,1169,2024-03-06,162.77,23,2.9
23460,1169,2024-01-23,64.36,38,4.7
23461,1169,2024-06-08,87.23,23,4.9
23462,1169,2024-01-08,146.27,26,3.3
23463,1169,2024-05-29,138.84,49,2.8
23464,1169,2024-05-12,41.6,26,2.6
23465,1169,2024-03-05,101.27,25,4.3
23466,1169,2024-06-03,106.91,27,4.2
23467,1169,2024-03-04,79.41,26,4.4
23468,1169,2024-03-24,43.77,45,3.4
23469,1169,2024-03-20,161.39,30,4.1
23470,1169,2024-04-26,51.19,46,3.9
23471,1169,2024-05-25,165.12,31,3.9
23472,1169,2024-02-19,178.96,46,4.5
23473,1169,2024-06-16,51.49,21,2.8
23474,1169,2024-05-21,81.5,60,4.9
23475,1169,2024-02-03,81.94,33,3.9
23476,1169,2024-01-25,114.94,43,4.5
23477,1169,2024-06-27,187.23,38,3.7
23478,1169,2024-04-21,38.65,50,2.8
23479,1169,2024-02-01,72.26,20,3.5
23480,1170,2024-05-17,156.52,30,3.5
23481,1170,2024-01-05,74.66,49,4.4
23482,1170,2024-05-05,195.15,45,3.4
23483,1170,2024-05-15,171.93,50,4.8
23484,1170,2024-02-15,124.57,60,4.1
23485,1170,2024-06-02,71.27,31,4.4
23486,1170,2024-03-22,168.22,27,2.5
23487,1170,2024-04-12,109.18,38,3.8
23488,1170,2024-02-26,171.74,21,4.2
23489,1170,2024-02-17,96.8,53,2.9
23490,1170,2024-03-11,153.7,21,4.4
23491,1170,2024-02-17,138.95,57,4.7
23492,1170,2024-02-15,183.88,26,3.6
23493,1170,2024-04-03,134.54,20,3.1
23494,1170,2024-02-08,147.28,53,4.2
23495,1170,2024-05-09,177.85,35,3.0
23496,1170,2024-03-18,111.14,23,4.0
23497,1170,2024-03-21,98.84,30,3.0
23498,1170,2024-04-23,140.73,56,3.9
23499,1170,2024-04-22,179.46,20,4.5
23500,1170,2024-05-31,44.22,45,3.1
23501,1170,2024-03-12,191.63,56,3.1
23502,1170,2024-02-28,37.28,44,3.2
23503,1170,2024-03-05,62.16,59,3.5
23504,1170,2024-05-24,131.61,31,4.7
23505,1170,2024-02-29,159.82,36,3.7
23506,1170,2024-05-15,164.83,45,4.3
23507,1170,2024-05-07,87.74,57,3.5
23508,1170,2024-01-07,188.47,32,3.8
23509,1170,2024-01-16,158.36,26,2.7
23510,1170,2024-03-12,106.27,39,3.3
23511,1170,2024-05-28,75.42,23,3.6
23512,1170,2024-05-01,147.8,39,4.7
23513,1170,2024-05-10,90.06,38,2.5
23514,1170,2024-03-21,194.86,26,4.3
23515,1170,2024-02-26,121.55,49,4.9
23516,1170,2024-06-07,39.6,38,4.2
23517,1170,2024-03-10,84.56,56,2.8
23518,1170,2024-04-20,109.82,42,2.5
23519,1170,2024-03-24,141.34,35,3.0
23520,1170,2024-03-29,187.41,36,3.1
23521,1170,2024-05-09,166.43,53,3.0
23522,1170,2024-04-16,181.27,27,4.1
23523,1170,2024-03-20,134.35,55,4.3
23524,1170,2024-03-25,83.26,31,5.0
23525,1170,2024-02-22,164.68,21,4.8
23526,1170,2024-05-05,48.93,35,3.7
23527,1170,2024-02-23,57.85,47,2.5
23528,1170,2024-02-22,144.16,26,4.0
23529,1170,2024-01-17,109.63,29,2.7
23530,1170,2024-05-11,71.46,27,4.0
23531,1170,2024-04-19,176.37,50,4.0
23532,1170,2024-04-18,151.08,24,3.7
23533,1170,2024-02-14,49.9,40,4.4
23534,1170,2024-01-08,50.11,38,4.8
23535,1170,2024-06-24,146.69,27,3.6
23536,1170,2024-04-24,74.06,55,3.8
23537,1170,2024-04-28,56.27,29,3.3
23538,1170,2024-05-21,89.67,48,4.9
23539,1170,2024-06-08,32.61,22,3.8
23540,1170,2024-02-04,85.27,52,4.8
23541,1170,2024-01-14,51.45,53,3.3
23542,1170,2024-05-15,42.01,46,2.5
23543,1170,2024-02-08,63.89,26,4.4
23544,1170,2024-05-25,183.7,34,2.6
23545,1170,2024-01-27,135.15,56,3.5
23546,1170,2024-05-17,143.85,34,3.4
23547,1170,2024-05-04,131.62,31,4.5
23548,1170,2024-02-13,72.09,54,4.5
23549,1170,2024-02-10,126.38,24,4.4
23550,1170,2024-04-02,101.66,22,4.8
23551,1170,2024-04-28,56.6,56,3.7
23552,1170,2024-03-07,131.68,36,4.9
23553,1170,2024-03-08,49.45,57,3.3
23554,1170,2024-02-05,73.87,46,4.2
23555,1170,2024-02-08,52.92,32,3.5
23556,1170,2024-06-05,89.5,38,3.8
23557,1170,2024-04-30,184.19,26,2.8
23558,1170,2024-06-16,174.56,44,4.6
23559,1170,2024-03-11,32.45,44,4.5
23560,1170,2024-06-02,99.84,55,3.4
23561,1170,2024-06-27,38.69,29,4.3
23562,1170,2024-01-12,97.63,32,4.4
23563,1170,2024-06-14,71.25,26,3.5
23564,1170,2024-05-30,111.17,39,3.8
23565,1170,2024-06-03,54.21,54,3.5
23566,1170,2024-05-04,126.67,41,4.7
23567,1170,2024-04-19,51.94,21,4.5
23568,1170,2024-06-25,68.4,49,4.0
23569,1170,2024-05-26,101.8,31,3.6
23570,1171,2024-03-12,99.96,35,4.5
23571,1171,2024-01-19,172.41,47,3.1
23572,1171,2024-06-12,98.95,36,3.7
23573,1171,2024-03-15,110.62,21,4.4
23574,1171,2024-05-05,61.52,57,4.9
23575,1171,2024-03-07,75.4,39,2.6
23576,1171,2024-04-28,38.39,40,3.9
23577,1171,2024-01-16,57.44,29,4.5
23578,1171,2024-01-24,62.11,30,3.9
23579,1171,2024-05-17,85.21,57,2.6
23580,1171,2024-04-09,82.32,28,2.5
23581,1171,2024-06-21,147.83,32,4.8
23582,1171,2024-02-23,48.31,54,4.0
23583,1171,2024-04-17,101.02,28,4.2
23584,1171,2024-02-04,187.44,30,3.2
23585,1171,2024-04-06,130.91,52,4.6
23586,1171,2024-05-30,124.38,37,4.4
23587,1171,2024-06-04,49.79,23,4.5
23588,1171,2024-04-23,54.59,26,4.6
23589,1171,2024-02-29,188.14,55,4.5
23590,1171,2024-01-27,83.97,56,4.4
23591,1171,2024-01-13,199.95,53,4.7
23592,1171,2024-05-29,150.23,41,2.5
23593,1171,2024-01-29,159.2,56,2.8
23594,1171,2024-06-24,61.15,30,4.4
23595,1171,2024-04-09,100.36,47,2.7
23596,1171,2024-04-15,48.24,56,3.0
23597,1171,2024-02-15,105.13,40,3.5
23598,1171,2024-05-24,146.88,22,3.8
23599,1171,2024-06-05,30.54,30,4.8
23600,1171,2024-01-07,138.57,49,3.7
23601,1171,2024-01-15,88.3,50,4.1
23602,1171,2024-01-16,71.88,41,2.5
23603,1171,2024-03-01,58.22,59,4.3
23604,1171,2024-03-19,193.4,45,2.9
23605,1171,2024-01-11,63.04,23,4.1
23606,1171,2024-06-23,124.79,26,2.7
23607,1171,2024-04-07,109.4,32,3.0
23608,1171,2024-02-09,149.6,60,3.1
23609,1171,2024-05-10,139.93,36,4.0
23610,1171,2024-02-19,157.46,33,4.7
23611,1171,2024-03-30,129.45,28,4.5
23612,1171,2024-06-12,79.79,27,4.9
23613,1171,2024-05-16,64.18,27,3.2
23614,1171,2024-05-13,72.75,37,2.5
23615,1171,2024-04-17,37.65,56,4.3
23616,1171,2024-04-15,63.89,27,3.9
23617,1171,2024-03-02,97.35,49,3.1
23618,1171,2024-04-15,185.09,27,4.9
23619,1171,2024-06-05,121.13,55,4.1
23620,1171,2024-04-22,47.64,57,4.0
23621,1171,2024-03-20,34.23,59,2.8
23622,1171,2024-04-09,48.01,46,2.8
23623,1171,2024-03-03,76.67,28,3.3
23624,1171,2024-05-18,39.73,29,3.1
23625,1171,2024-04-05,153.74,46,3.4
23626,1171,2024-02-11,40.6,24,4.5
23627,1171,2024-05-11,141.42,30,4.2
23628,1171,2024-01-31,41.63,25,3.4
23629,1171,2024-05-06,103.43,46,4.8
23630,1171,2024-02-27,177.44,57,4.5
23631,1171,2024-02-05,170.14,51,5.0
23632,1171,2024-06-03,172.89,29,3.7
23633,1171,2024-02-02,97.86,34,4.2
23634,1171,2024-02-05,48.13,60,4.3
23635,1171,2024-03-24,68.99,52,2.6
23636,1171,2024-05-23,132.72,30,2.5
23637,1171,2024-02-29,65.87,28,5.0
23638,1171,2024-05-07,94.22,57,3.8
23639,1171,2024-04-27,177.91,27,3.0
23640,1171,2024-05-30,98.83,39,3.1
23641,1171,2024-04-26,109.93,50,2.6
23642,1171,2024-02-25,179.6,25,4.0
23643,1171,2024-03-17,31.72,24,3.4
23644,1171,2024-01-15,70.8,54,2.8
23645,1171,2024-06-18,83.47,27,2.7
23646,1171,2024-03-19,37.97,52,4.0
23647,1171,2024-02-01,118.4,57,3.0
23648,1171,2024-06-11,179.24,55,4.5
23649,1171,2024-05-21,78.25,34,3.4
23650,1171,2024-03-04,94.21,22,3.4
23651,1171,2024-05-04,72.44,26,2.7
23652,1171,2024-06-14,168.88,25,3.9
23653,1171,2024-02-01,32.88,48,3.5
23654,1171,2024-03-03,143.16,53,4.9
23655,1171,2024-03-15,58.87,46,2.7
23656,1171,2024-05-08,152.86,50,4.9
23657,1171,2024-06-16,194.7,43,2.8
23658,1171,2024-03-10,94.98,37,4.2
23659,1171,2024-04-14,112.56,37,4.1
23660,1171,2024-05-20,179.77,39,4.1
23661,1172,2024-03-21,138.84,44,3.2
23662,1172,2024-04-30,180.85,53,4.5
23663,1172,2024-01-11,141.04,30,3.5
23664,1172,2024-06-18,182.62,58,4.3
23665,1172,2024-06-28,120.66,57,2.6
23666,1172,2024-01-10,38.11,43,3.4
23667,1172,2024-02-02,140.14,60,4.7
23668,1172,2024-04-03,195.05,26,3.6
23669,1172,2024-05-18,84.54,45,4.3
23670,1172,2024-05-27,181.29,50,4.6
23671,1172,2024-06-23,165.97,60,3.4
23672,1172,2024-06-24,96.74,24,3.9
23673,1172,2024-01-07,35.66,25,2.8
23674,1172,2024-03-16,167.72,52,3.3
23675,1172,2024-06-01,150.62,60,3.5
23676,1172,2024-06-11,172.77,44,4.5
23677,1172,2024-06-05,40.01,44,3.7
23678,1172,2024-06-12,146.88,55,3.3
23679,1172,2024-06-14,82.94,37,3.9
23680,1172,2024-05-14,108.27,25,2.5
23681,1172,2024-04-10,78.17,44,3.1
23682,1172,2024-06-08,139.69,28,4.0
23683,1172,2024-01-10,83.36,37,3.2
23684,1172,2024-04-28,179.65,23,4.1
23685,1172,2024-01-22,136.46,60,2.9
23686,1172,2024-05-29,110.08,40,4.7
23687,1172,2024-02-15,94.8,43,2.9
23688,1172,2024-01-03,96.47,37,3.0
23689,1172,2024-01-17,192.75,24,2.7
23690,1172,2024-05-27,98.46,55,3.0
23691,1172,2024-05-18,110.51,27,4.8
23692,1172,2024-03-16,65.16,33,4.0
23693,1172,2024-06-20,97.77,32,3.4
23694,1172,2024-06-07,36.08,47,3.6
23695,1172,2024-05-30,179.1,58,5.0
23696,1172,2024-02-28,178.9,24,3.7
23697,1172,2024-03-04,86.84,39,3.2
23698,1172,2024-01-10,119.28,59,5.0
23699,1172,2024-04-12,87.19,41,4.5
23700,1172,2024-04-05,163.15,38,3.5
23701,1172,2024-03-17,161.95,49,3.0
23702,1172,2024-02-15,69.63,30,3.6
23703,1172,2024-02-13,67.93,43,3.9
23704,1172,2024-06-01,83.81,27,3.8
23705,1172,2024-04-06,70.71,51,3.7
23706,1172,2024-04-22,62.88,56,2.8
23707,1172,2024-01-20,172.91,32,4.7
23708,1172,2024-03-15,177.23,54,2.9
23709,1172,2024-03-17,78.81,36,3.0
23710,1172,2024-01-15,181.99,26,4.6
23711,1172,2024-03-24,101.65,22,4.2
23712,1172,2024-01-13,176.4,49,2.9
23713,1172,2024-01-16,159.94,45,3.9
23714,1172,2024-04-29,127.6,50,2.9
23715,1172,2024-02-14,168.61,46,3.3
23716,1172,2024-03-24,61.08,55,2.6
23717,1172,2024-02-27,57.58,37,4.1
23718,1172,2024-05-31,120.51,55,2.8
23719,1172,2024-04-11,62.67,38,3.9
23720,1172,2024-05-27,98.79,46,2.7
23721,1172,2024-06-05,126.44,32,4.6
23722,1172,2024-02-01,99.62,45,3.7
23723,1172,2024-06-29,171.44,43,2.9
23724,1172,2024-06-25,79.69,30,4.8
23725,1172,2024-05-22,36.57,32,4.7
23726,1172,2024-05-11,174.36,58,3.8
23727,1172,2024-03-01,183.19,27,3.0
23728,1172,2024-04-05,136.31,59,4.6
23729,1172,2024-04-26,182.88,37,3.6
23730,1172,2024-06-14,96.38,29,3.8
23731,1172,2024-06-16,146.93,53,4.4
23732,1172,2024-05-29,186.95,56,4.9
23733,1172,2024-03-14,170.54,46,4.2
23734,1172,2024-05-05,35.68,43,3.5
23735,1172,2024-01-15,111.01,39,4.8
23736,1172,2024-06-01,94.1,55,2.6
23737,1172,2024-06-13,44.28,30,3.8
23738,1172,2024-05-15,51.41,27,3.8
23739,1172,2024-03-04,139.88,52,3.2
23740,1172,2024-06-13,181.24,55,4.6
23741,1172,2024-02-08,116.88,43,3.1
23742,1172,2024-02-24,131.97,46,2.6
23743,1172,2024-04-15,95.84,50,3.3
23744,1172,2024-06-14,137.91,49,3.9
23745,1172,2024-02-17,187.73,48,4.3
23746,1172,2024-03-30,128.2,52,3.1
23747,1172,2024-04-18,41.44,57,4.4
23748,1172,2024-04-13,42.87,57,4.0
23749,1172,2024-06-12,187.94,26,4.2
23750,1172,2024-03-26,125.7,53,4.2
23751,1172,2024-05-06,62.04,55,3.9
23752,1172,2024-03-12,88.14,56,4.2
23753,1172,2024-03-25,30.81,43,3.3
23754,1172,2024-05-11,154.98,55,3.4
23755,1172,2024-01-07,117.57,42,3.2
23756,1172,2024-06-11,163.26,51,4.3
23757,1172,2024-05-15,87.7,54,4.7
23758,1172,2024-01-21,147.79,52,4.4
23759,1172,2024-06-27,122.27,47,4.2
23760,1172,2024-03-16,92.16,57,4.5
23761,1172,2024-05-15,46.79,53,3.6
23762,1172,2024-04-12,47.07,55,3.7
23763,1172,2024-01-06,92.45,48,2.7
23764,1172,2024-03-13,174.1,23,3.9
23765,1172,2024-06-09,36.92,57,2.6
23766,1173,2024-02-24,112.97,26,4.7
23767,1173,2024-01-26,157.16,40,4.9
23768,1173,2024-03-17,128.62,28,3.3
23769,1173,2024-02-10,152.11,52,4.5
23770,1173,2024-02-15,39.34,38,3.5
23771,1173,2024-01-26,175.26,49,4.3
23772,1173,2024-06-15,48.05,40,3.3
23773,1173,2024-01-29,149.46,42,2.9
23774,1173,2024-04-07,66.24,60,3.0
23775,1173,2024-04-07,194.9,31,3.1
23776,1173,2024-01-07,63.29,46,5.0
23777,1173,2024-03-14,162.83,57,3.2
23778,1173,2024-02-02,67.84,57,4.7
23779,1173,2024-06-02,74.32,44,2.5
23780,1173,2024-01-29,76.42,59,3.5
23781,1173,2024-05-06,196.24,48,4.1
23782,1173,2024-01-05,43.31,45,4.0
23783,1173,2024-03-04,108.79,57,2.6
23784,1173,2024-06-19,32.82,48,2.6
23785,1173,2024-03-29,192.96,57,2.6
23786,1173,2024-03-31,145.85,54,2.8
23787,1173,2024-02-26,59.6,21,3.1
23788,1173,2024-02-22,180.1,46,4.7
23789,1173,2024-01-26,80.79,40,3.8
23790,1173,2024-05-11,190.63,58,2.9
23791,1173,2024-06-03,52.34,52,4.2
23792,1173,2024-02-09,186.06,48,5.0
23793,1173,2024-05-22,199.58,51,2.7
23794,1173,2024-02-10,46.76,58,4.6
23795,1173,2024-02-09,155.55,25,3.4
23796,1173,2024-04-09,79.88,25,3.9
23797,1173,2024-04-18,89.03,53,3.3
23798,1173,2024-03-22,133.93,21,3.2
23799,1173,2024-01-13,122.82,40,4.0
23800,1173,2024-02-24,189.76,56,4.8
23801,1173,2024-01-13,92.15,60,3.6
23802,1173,2024-01-19,49.06,44,3.2
23803,1173,2024-01-21,35.05,37,4.2
23804,1173,2024-05-25,40.48,57,4.4
23805,1173,2024-04-19,67.95,32,3.3
23806,1173,2024-02-09,129.77,50,3.2
23807,1173,2024-05-15,63.13,22,3.8
23808,1173,2024-03-23,195.04,49,4.3
23809,1173,2024-03-26,144.63,21,4.7
23810,1173,2024-04-25,97.7,45,3.6
23811,1173,2024-04-09,132.56,22,4.1
23812,1173,2024-02-08,76.74,58,4.5
23813,1173,2024-01-19,193.14,23,4.2
23814,1173,2024-03-29,125.4,60,2.7
23815,1173,2024-01-08,171.64,40,5.0
23816,1173,2024-03-25,71.91,31,4.6
23817,1173,2024-06-04,89.07,25,4.9
23818,1173,2024-01-30,174.14,24,4.6
23819,1173,2024-04-14,116.83,47,4.5
23820,1173,2024-01-30,120.87,36,4.3
23821,1173,2024-04-27,98.63,27,3.3
23822,1173,2024-06-25,190.56,28,2.9
23823,1173,2024-01-22,71.02,28,4.9
23824,1173,2024-01-26,194.95,28,3.5
23825,1173,2024-01-14,161.81,33,2.9
23826,1173,2024-03-27,73.15,48,3.7
23827,1173,2024-02-18,170.78,47,4.9
23828,1173,2024-04-19,126.23,27,3.1
23829,1173,2024-04-03,33.82,51,4.6
23830,1173,2024-05-28,113.63,25,3.1
23831,1173,2024-01-03,148.07,47,4.2
23832,1173,2024-05-10,119.6,38,4.0
23833,1173,2024-03-25,191.86,51,3.7
23834,1173,2024-01-04,189.4,48,3.8
23835,1173,2024-05-30,68.19,49,4.5
23836,1173,2024-03-02,198.26,52,4.8
23837,1173,2024-04-15,155.43,58,4.8
23838,1173,2024-02-09,55.82,25,3.8
23839,1173,2024-01-04,114.92,44,3.8
23840,1173,2024-04-23,46.04,23,4.3
23841,1173,2024-01-14,127.27,30,4.5
23842,1173,2024-05-21,54.07,20,2.7
23843,1173,2024-06-12,73.58,32,2.7
23844,1173,2024-01-19,112.57,46,2.7
23845,1173,2024-03-12,187.41,48,3.5
23846,1173,2024-06-26,54.19,60,3.2
23847,1173,2024-04-05,113.12,21,4.6
23848,1173,2024-02-12,60.01,28,3.3
23849,1173,2024-03-17,53.92,51,2.5
23850,1173,2024-05-16,108.14,49,4.6
23851,1173,2024-03-03,123.59,20,3.4
23852,1173,2024-01-23,40.22,52,3.5
23853,1173,2024-02-25,139.25,48,4.0
23854,1173,2024-03-18,107.4,41,4.3
23855,1173,2024-02-22,128.58,27,3.7
23856,1173,2024-01-31,71.88,26,2.6
23857,1173,2024-05-28,114.9,42,3.8
23858,1173,2024-02-21,95.82,42,4.6
23859,1173,2024-04-03,115.94,54,3.3
23860,1173,2024-02-02,144.57,53,4.9
23861,1173,2024-05-09,101.37,46,5.0
23862,1173,2024-03-04,191.68,33,3.7
23863,1173,2024-01-28,100.9,24,3.2
23864,1173,2024-06-21,165.37,40,4.5
23865,1173,2024-01-30,167.37,46,4.3
23866,1173,2024-05-28,64.6,40,3.2
23867,1173,2024-05-12,166.34,56,3.0
23868,1173,2024-01-01,159.47,60,2.9
23869,1173,2024-02-01,111.52,55,4.1
23870,1173,2024-02-25,187.08,47,4.4
23871,1173,2024-02-16,198.16,20,4.3
23872,1173,2024-05-13,148.17,60,2.6
23873,1173,2024-03-16,75.05,43,2.7
23874,1173,2024-05-13,143.84,50,3.4
23875,1173,2024-04-06,147.65,26,4.6
23876,1173,2024-02-26,139.52,54,4.7
23877,1173,2024-01-07,91.77,60,3.4
23878,1173,2024-03-03,179.2,36,3.2
23879,1173,2024-01-27,60.68,60,4.4
23880,1173,2024-06-26,33.26,20,3.1
23881,1173,2024-06-15,65.39,29,2.6
23882,1173,2024-06-22,170.6,54,2.7
23883,1173,2024-02-16,157.63,39,4.5
23884,1173,2024-02-19,35.11,52,4.3
23885,1173,2024-06-13,177.16,44,2.8
23886,1173,2024-06-19,37.94,27,4.2
23887,1173,2024-03-06,99.44,30,4.5
23888,1173,2024-05-15,74.37,52,3.3
23889,1173,2024-06-25,180.9,50,3.5
23890,1173,2024-04-18,157.85,53,4.6
23891,1173,2024-06-29,80.91,49,4.0
23892,1173,2024-03-12,168.84,38,3.7
23893,1173,2024-04-18,170.97,26,3.5
23894,1173,2024-04-10,103.96,42,4.0
23895,1174,2024-01-17,133.81,25,4.9
23896,1174,2024-03-14,120.79,34,3.8
23897,1174,2024-03-13,171.52,47,4.3
23898,1174,2024-03-25,182.72,37,4.3
23899,1174,2024-05-15,114.38,24,4.7
23900,1174,2024-06-16,191.75,44,2.6
23901,1174,2024-01-01,146.85,54,4.8
23902,1174,2024-04-22,165.53,60,2.6
23903,1174,2024-06-02,184.65,35,4.1
23904,1174,2024-02-28,141.41,50,4.8
23905,1174,2024-01-10,96.69,22,4.9
23906,1174,2024-05-24,196.15,38,4.9
23907,1174,2024-05-10,176.13,21,3.0
23908,1174,2024-06-26,138.63,35,3.6
23909,1174,2024-01-22,113.51,40,3.3
23910,1174,2024-02-10,163.1,39,4.0
23911,1174,2024-02-27,83.66,51,5.0
23912,1174,2024-01-22,65.95,43,4.7
23913,1174,2024-02-07,50.72,60,2.7
23914,1174,2024-02-19,172.15,41,2.6
23915,1174,2024-06-25,141.98,56,3.5
23916,1174,2024-05-20,35.95,23,4.2
23917,1174,2024-05-27,197.51,41,4.2
23918,1174,2024-03-31,191.9,44,2.8
23919,1174,2024-03-13,69.37,49,2.7
23920,1174,2024-02-05,90.48,38,3.1
23921,1174,2024-01-29,196.33,26,3.1
23922,1174,2024-02-08,69.95,37,2.7
23923,1174,2024-06-07,169.22,31,3.6
23924,1174,2024-03-02,44.7,55,3.5
23925,1174,2024-05-24,123.72,38,4.9
23926,1174,2024-03-22,122.09,53,3.1
23927,1174,2024-05-13,31.51,32,4.8
23928,1174,2024-04-10,51.68,37,5.0
23929,1174,2024-04-20,55.02,34,4.0
23930,1174,2024-01-04,33.84,43,3.1
23931,1174,2024-06-22,66.83,54,3.2
23932,1174,2024-02-04,197.8,32,4.1
23933,1174,2024-03-13,165.12,60,3.0
23934,1174,2024-01-11,167.48,34,3.6
23935,1174,2024-02-28,171.92,54,4.1
23936,1174,2024-04-11,102.06,59,4.1
23937,1174,2024-05-13,165.5,21,4.7
23938,1174,2024-01-06,192.27,49,3.6
23939,1174,2024-03-19,88.89,43,4.4
23940,1174,2024-01-20,77.04,27,4.3
23941,1174,2024-03-14,58.73,35,3.4
23942,1174,2024-06-16,60.05,31,3.8
23943,1174,2024-06-28,79.83,56,4.5
23944,1174,2024-05-28,144.77,52,2.5
23945,1174,2024-04-17,68.72,30,4.7
23946,1174,2024-01-01,131.62,55,3.2
23947,1174,2024-01-11,162.52,43,4.0
23948,1174,2024-01-20,94.66,59,4.0
23949,1174,2024-06-19,185.72,30,3.9
23950,1174,2024-01-23,105.05,25,4.0
23951,1174,2024-03-12,196.09,51,3.1
23952,1174,2024-06-19,143.47,26,3.9
23953,1174,2024-05-22,67.63,59,3.4
23954,1174,2024-04-01,159.48,20,4.5
23955,1174,2024-06-20,93.71,46,3.2
23956,1174,2024-03-20,158.62,29,4.5
23957,1174,2024-06-14,46.65,42,4.9
23958,1174,2024-01-31,85.7,59,3.8
23959,1174,2024-01-01,95.45,57,3.4
23960,1174,2024-05-12,116.06,23,3.3
23961,1174,2024-02-07,192.62,49,5.0
23962,1174,2024-04-06,39.11,30,3.1
23963,1174,2024-06-16,155.2,35,3.6
23964,1174,2024-05-01,177.83,60,4.3
23965,1174,2024-05-12,196.98,25,4.7
23966,1174,2024-04-14,198.0,27,4.5
23967,1174,2024-01-22,57.35,30,4.9
23968,1174,2024-05-24,190.94,48,4.4
23969,1174,2024-05-29,116.12,60,4.8
23970,1174,2024-05-25,142.95,52,3.1
23971,1174,2024-05-05,192.04,46,3.9
23972,1174,2024-06-25,84.97,25,3.5
23973,1174,2024-06-22,106.32,50,2.8
23974,1174,2024-04-28,94.38,20,2.5
23975,1174,2024-04-27,164.07,50,4.7
23976,1174,2024-04-25,111.87,50,3.3
23977,1174,2024-06-20,173.51,35,2.6
23978,1174,2024-04-05,152.31,43,2.6
23979,1174,2024-04-30,45.93,60,4.4
23980,1174,2024-01-30,128.35,34,4.1
23981,1174,2024-03-19,47.14,27,4.1
23982,1174,2024-01-05,35.34,28,4.9
23983,1174,2024-02-03,35.23,41,3.9
23984,1174,2024-01-06,63.88,24,2.7
23985,1174,2024-01-08,32.3,22,4.6
23986,1174,2024-04-22,143.4,50,4.1
23987,1174,2024-03-22,178.16,21,4.6
23988,1174,2024-05-28,147.4,51,4.2
23989,1174,2024-01-25,81.68,51,2.7
23990,1174,2024-01-04,181.51,42,4.4
23991,1174,2024-04-10,112.33,27,3.0
23992,1175,2024-02-08,186.47,22,3.5
23993,1175,2024-04-07,104.9,30,3.9
23994,1175,2024-01-28,85.06,20,3.9
23995,1175,2024-06-05,42.61,24,3.0
23996,1175,2024-01-16,44.14,47,4.6
23997,1175,2024-06-28,42.23,27,4.9
23998,1175,2024-04-05,192.53,21,4.0
23999,1175,2024-03-14,143.15,30,3.2
24000,1175,2024-04-13,165.7,46,4.1
24001,1175,2024-05-07,124.87,31,2.7
24002,1175,2024-04-02,198.15,35,4.8
24003,1175,2024-01-24,91.22,46,4.9
24004,1175,2024-01-01,169.76,60,3.8
24005,1175,2024-02-02,186.51,24,4.3
24006,1175,2024-03-30,136.18,26,2.8
24007,1175,2024-03-24,80.56,57,3.1
24008,1175,2024-06-12,197.13,46,4.3
24009,1175,2024-05-07,93.59,39,2.5
24010,1175,2024-05-27,127.09,50,4.2
24011,1175,2024-06-20,73.28,24,4.2
24012,1175,2024-01-29,47.36,46,3.7
24013,1175,2024-06-10,171.38,47,4.6
24014,1175,2024-03-06,122.2,58,3.5
24015,1175,2024-01-11,167.67,26,3.3
24016,1175,2024-02-25,136.61,31,4.5
24017,1175,2024-06-01,150.66,45,4.9
24018,1175,2024-03-14,158.92,36,4.4
24019,1175,2024-04-13,152.67,44,3.0
24020,1175,2024-04-16,176.77,38,2.7
24021,1175,2024-03-28,135.82,50,2.6
24022,1175,2024-04-14,134.62,32,4.5
24023,1175,2024-04-25,133.58,48,2.7
24024,1175,2024-06-08,32.9,25,3.5
24025,1175,2024-06-24,69.06,32,3.4
24026,1175,2024-05-20,49.51,52,4.6
24027,1175,2024-02-16,100.8,51,4.6
24028,1175,2024-05-03,47.42,20,3.9
24029,1175,2024-01-14,186.11,49,2.6
